,plot_ID,LAT,LON
111,37_113_20,35.148958536270705,-83.4143497482162
112,37_113_20,35.14688634065673,-83.42335520951212
113,37_113_20,35.143352779864436,-83.41455086686426
114,37_113_20,35.14948804288716,-83.41116614447499
115,37_113_20,35.148788551705785,-83.41548095828489
116,37_113_20,35.14570382879498,-83.41728686412766
117,37_113_20,35.14998134283981,-83.41269012548554
118,37_113_20,35.1468692163557,-83.40808395868518
119,37_113_20,35.14680393261584,-83.40799317794834
120,37_113_78,35.163737644492215,-83.57684016132659
121,37_113_78,35.153285377511544,-83.5751021027929
122,37_113_78,35.15785071396512,-83.57056015061974
123,37_113_78,35.16545393290714,-83.56966193459961
124,37_113_78,35.15776045605212,-83.57546645886472
125,37_113_78,35.16162997952449,-83.57794902652694
126,37_113_78,35.16156743064072,-83.56994876763792
127,37_113_78,35.15824624232416,-83.57860032623616
128,37_113_78,35.16147719334328,-83.57393381168391
129,37_113_78,35.16011181356815,-83.57908933358011
130,37_115_35,36.01484675974871,-82.63205023787938
131,37_115_35,36.01311463008413,-82.6348973204935
132,37_115_35,36.01685129225096,-82.6379017995274
133,37_115_35,36.01494448666306,-82.63049954940756
134,37_115_35,36.01458640010431,-82.633284522566
135,37_115_35,36.016187329954334,-82.63683381730208
136,37_115_35,36.00753213001568,-82.6338706629735
137,37_115_35,36.01751808835847,-82.62914089857173
138,37_115_35,36.0093172895303,-82.63036597251109
139,37_115_35,36.015016495686304,-82.63387212100893
140,37_173_81,35.491968646108106,-83.49990629244925
141,37_173_81,35.49515471353815,-83.49643674307657
142,37_173_81,35.494403798251106,-83.49257971630448
143,37_173_81,35.49925596195693,-83.50090711599273
144,37_173_81,35.48925299207977,-83.4951898759668
145,37_173_81,35.49798913545348,-83.50728097892456
146,37_173_81,35.49914680527361,-83.50329599489498
147,37_173_81,35.492347519436244,-83.5026521675301
148,37_173_81,35.4916548285377,-83.51061418752482
149,37_173_81,35.48814509431757,-83.50239772939817
150,37_173_83,35.48741054552868,-83.65530580100027
151,37_173_83,35.49315679802058,-83.65517493663246
152,37_173_83,35.491167004901804,-83.65203838666285
153,37_173_83,35.493600902055164,-83.65386197058855
154,37_173_83,35.48720939857641,-83.64865884496172
155,37_173_83,35.493550905286114,-83.65092086368855
156,37_173_83,35.492182040454644,-83.65390157923986
157,37_173_83,35.48997413370027,-83.65725236520883
158,37_173_83,35.4943214320029,-83.65390590929618
159,37_173_83,35.494748896883216,-83.6449062248676
160,37_173_84,35.487676464142396,-83.80635931495517
161,37_173_84,35.494553300629434,-83.80595326182774
162,37_173_84,35.487584748650576,-83.80174925442401
163,37_173_84,35.48420898085013,-83.79764847332663
164,37_173_84,35.4802495116631,-83.80473286293318
165,37_173_84,35.49162532474323,-83.81213774188026
166,37_173_84,35.4948647501558,-83.80217272555652
167,37_173_84,35.48803377002113,-83.80365923303972
168,37_173_84,35.49187050929275,-83.7947250093106
169,37_173_84,35.4941982679147,-83.80959245766932
170,37_173_87,35.60704701948101,-83.2697078074874
171,37_173_87,35.59951790860871,-83.26512685547517
172,37_173_87,35.6046855668372,-83.276724077348
173,37_173_87,35.60998297181983,-83.27657864353621
174,37_173_87,35.6067424333792,-83.2745523461542
175,37_173_87,35.59599757666315,-83.27367879619158
176,37_173_87,35.5968664879775,-83.26821811391805
177,37_173_87,35.59984365586015,-83.27539477283774
178,37_173_87,35.60904900487345,-83.2755471509259
179,37_173_87,35.59744358368544,-83.27329034158237
180,37_173_88,35.59942832787833,-83.4189710485055
181,37_173_88,35.60029425009833,-83.42286819656273
182,37_173_88,35.603407601402495,-83.42080730542781
183,37_173_88,35.598881151492186,-83.42014848527427
184,37_173_88,35.5952773976027,-83.41865547031152
185,37_173_88,35.59781799243254,-83.41490659175315
186,37_173_88,35.59811686768305,-83.41824082216749
187,37_173_88,35.59902050553317,-83.41863871486987
188,37_173_88,35.597784319038496,-83.42016668829977
189,37_173_88,35.606558250712865,-83.4240188987159
190,37_39_1,35.221968162965304,-84.13617414445015
191,37_39_1,35.22360422956645,-84.14122104231141
192,37_39_1,35.217470170413954,-84.13930086838461
193,37_39_1,35.220480801723255,-84.1353186652393
194,37_39_1,35.21987445124604,-84.13690445185588
195,37_39_1,35.21745417599072,-84.1422676612392
196,37_39_1,35.223650112790075,-84.14642526431406
197,37_39_1,35.216241688780215,-84.14006310899903
198,37_39_1,35.22094408007333,-84.13383464610662
199,37_39_1,35.221340912213876,-84.13112765393323
200,37_39_28,35.14637674045205,-84.10746667698227
201,37_39_28,35.151549624885334,-84.12147964755859
202,37_39_28,35.1509637612965,-84.11488999493884
203,37_39_28,35.15104043337318,-84.11859885736128
204,37_39_28,35.15097860607282,-84.11684406257461
205,37_39_28,35.15650926178041,-84.11529660600114
206,37_39_28,35.14874991333854,-84.1159587896517
207,37_39_28,35.1463090621959,-84.11104294416052
208,37_39_28,35.15351750566739,-84.1082758554511
209,37_39_28,35.14898869067986,-84.11219031881447
210,37_39_57,35.07080696077368,-84.16615610869131
211,37_39_57,35.068352184555536,-84.1652370141683
212,37_39_57,35.078203427899986,-84.16023016234969
213,37_39_57,35.07682698317053,-84.16472588417437
214,37_39_57,35.07486972332885,-84.15943347920359
215,37_39_57,35.06995977339599,-84.16049930300055
216,37_39_57,35.065021428069485,-84.1653664945663
217,37_39_57,35.07911278415422,-84.15922396332299
218,37_39_57,35.0656573641219,-84.16413318219027
219,37_39_57,35.07600876191826,-84.16069220539677
220,37_87_28,35.45528876498137,-82.94841052988812
221,37_87_28,35.452594183633366,-82.95771682992233
222,37_87_28,35.453694414196406,-82.94232548761312
223,37_87_28,35.45459507149214,-82.9405438626662
224,37_87_28,35.45686667131393,-82.94546631807367
225,37_87_28,35.452776091062866,-82.94949896884714
226,37_87_28,35.45236320210605,-82.95034858729915
227,37_87_28,35.45100901275707,-82.94259653676446
228,37_87_28,35.455913323277386,-82.95275210543593
229,37_87_28,35.45380320856155,-82.95203430504644
230,37_99_10,35.29888928618968,-82.98478912178942
231,37_99_10,35.30274580915815,-82.98854620846228
232,37_99_10,35.293002679082335,-82.98735141478286
233,37_99_10,35.29214414890755,-82.98644149777358
234,37_99_10,35.29963107460004,-82.98566644460783
235,37_99_10,35.29231690919039,-82.98837324435628
236,37_99_10,35.29853543633435,-82.98939985276753
237,37_99_10,35.2946171793118,-82.99093692228627
238,37_99_10,35.298665398617096,-82.98923684058188
239,37_99_10,35.29887247561665,-82.98765277347255
240,37_99_8,35.21544144342775,-83.02617184962219
241,37_99_8,35.21367094839743,-83.02736468267287
242,37_99_8,35.22468241079989,-83.02974181289713
243,37_99_8,35.21747047527776,-83.02438090015826
244,37_99_8,35.2256572776361,-83.03233643166863
245,37_99_8,35.2174307394933,-83.03513445025744
246,37_99_8,35.21929354502521,-83.02752159927877
247,37_99_8,35.22759220155396,-83.03093523535505
248,37_99_8,35.213911018565405,-83.02487297328433
249,37_99_8,35.22030828590417,-83.0290663009737
250,37_21_4,35.73799820746434,-82.3582183014792
251,37_21_4,35.739064763941954,-82.3548794969539
252,37_21_4,35.73355602174945,-82.35658872131341
253,37_21_4,35.73761407857187,-82.35549235484426
254,37_21_4,35.73842548879151,-82.35687649070283
255,37_21_4,35.73920446464976,-82.35777697372649
256,37_21_4,35.73414694706825,-82.36143446515462
257,37_21_4,35.73890957812955,-82.36538167927907
258,37_21_4,35.73194953741016,-82.35646223341912
259,37_21_4,35.74359596507424,-82.35351417804642
260,37_27_8,35.992604532558886,-81.59593626293395
261,37_27_8,35.99576553766163,-81.6043435529257
262,37_27_8,35.9904353085686,-81.59576357014878
263,37_27_8,35.9935899407362,-81.5963813679302
264,37_27_8,35.996917426530096,-81.59723843323047
265,37_27_8,35.984909337978756,-81.59716384222232
266,37_27_8,35.99610799828067,-81.60138899807244
267,37_27_8,35.99950274687478,-81.59066694464576
268,37_27_8,35.9923933220696,-81.59104658821506
269,37_27_8,35.996040476737555,-81.5888563906892
270,37_87_37,35.67337858000198,-83.09463452652224
271,37_87_37,35.663230975050986,-83.0875387335524
272,37_87_37,35.671285583998014,-83.08957688429473
273,37_87_37,35.67029665755252,-83.08859953864895
274,37_87_37,35.67262698000821,-83.08989331750756
275,37_87_37,35.66665816629637,-83.0845150094055
276,37_87_37,35.67393698062819,-83.09412964979727
277,37_87_37,35.66436135393498,-83.08316355063386
278,37_87_37,35.66286436362855,-83.08447565681547
279,37_87_37,35.66688673405547,-83.09527256729831
280,37_173_40,35.34003520129023,-83.35961821476185
281,37_173_40,35.332628322456294,-83.34472817790896
282,37_173_40,35.34330036235887,-83.34938088755233
283,37_173_40,35.33481290639482,-83.35199731283551
284,37_173_40,35.33146073311046,-83.34688925561665
285,37_173_40,35.33938800396157,-83.34772367446398
286,37_173_40,35.33209923124514,-83.34506148785583
287,37_173_40,35.336650919579434,-83.35074498964792
288,37_173_40,35.337834136256916,-83.35062381608222
289,37_173_40,35.340109489776445,-83.35323794275617
290,37_113_40,35.079899879653425,-83.33126915897832
291,37_113_40,35.08366029416927,-83.32518361873747
292,37_113_40,35.08107674783174,-83.3269118022918
293,37_113_40,35.07798522581405,-83.33156159570798
294,37_113_40,35.0818548657853,-83.33075704388638
295,37_113_40,35.07628508943328,-83.33385590035967
296,37_113_40,35.07924458923406,-83.3392567035063
297,37_113_40,35.084488899247674,-83.33657619335094
298,37_113_40,35.07337708826892,-83.33393804702591
299,37_113_40,35.07956804692023,-83.33145929809477
300,37_173_44,35.52977151749307,-83.45911483895553
301,37_173_44,35.531049076262285,-83.45826604373053
302,37_173_44,35.52840226782849,-83.4519745520869
303,37_173_44,35.53003488685734,-83.46031418851443
304,37_173_44,35.53159035654732,-83.4519309746605
305,37_173_44,35.53105236697572,-83.45728425215945
306,37_173_44,35.5316141514106,-83.46021663692954
307,37_173_44,35.53143486125372,-83.46028701952413
308,37_173_44,35.53174951389941,-83.45701219447297
309,37_173_44,35.53365830950834,-83.4508707716238
310,37_21_2,35.46627440561409,-82.68392250061031
311,37_21_2,35.47217678927866,-82.68469756894591
312,37_21_2,35.46602511924003,-82.69123813426938
313,37_21_2,35.47343263147601,-82.69187274362339
314,37_21_2,35.47156189426361,-82.68232641103117
315,37_21_2,35.46801357268938,-82.69069067608564
316,37_21_2,35.462375763513904,-82.6934609012737
317,37_21_2,35.460498268365,-82.68785626233002
318,37_21_2,35.468274341379896,-82.68450370240315
319,37_21_2,35.465474021707784,-82.68408598529263
320,37_11_6,36.07996714342561,-81.78329091751588
321,37_11_6,36.077120352131786,-81.7806372388369
322,37_11_6,36.07714873321667,-81.7843951012118
323,37_11_6,36.07596016598308,-81.78822651646726
324,37_11_6,36.076997556821176,-81.78279340378468
325,37_11_6,36.07940582127071,-81.78594125443028
326,37_11_6,36.07944877326387,-81.78414909072156
327,37_11_6,36.0734700341998,-81.77894852719734
328,37_11_6,36.07719892216976,-81.78357153027287
329,37_11_6,36.084294741503385,-81.78101496076141
330,37_27_45,36.02262893622046,-81.73275166714801
331,37_27_45,36.017041053459806,-81.73998933673913
332,37_27_45,36.025248642396974,-81.73230999209025
333,37_27_45,36.02543498275376,-81.73912793579862
334,37_27_45,36.021386826491934,-81.74169349861666
335,37_27_45,36.024449389019644,-81.73942380032267
336,37_27_45,36.02157240662267,-81.73499181626431
337,37_27_45,36.02334606452127,-81.73710907916062
338,37_27_45,36.02651865392064,-81.735455518565
339,37_27_45,36.02449319683364,-81.73250283765394
340,37_111_65,35.899096476231925,-81.9185069393954
341,37_111_65,35.89342574143486,-81.91173320277363
342,37_111_65,35.89880629844241,-81.912064612903
343,37_111_65,35.90066921428195,-81.91248123407257
344,37_111_65,35.903676451483804,-81.91862389103228
345,37_111_65,35.901213502949915,-81.91528047702172
346,37_111_65,35.89652786306089,-81.91243955260613
347,37_111_65,35.89925503515261,-81.91581156690725
348,37_111_65,35.894152339356054,-81.91579495921414
349,37_111_65,35.89917422438176,-81.91541787612249
350,37_99_58,35.3091752253064,-83.31575865645752
351,37_99_58,35.31010222285885,-83.31950598544468
352,37_99_58,35.31049624742813,-83.30755138379428
353,37_99_58,35.31268946417017,-83.30869036101191
354,37_99_58,35.309910826139344,-83.31205929519082
355,37_99_58,35.308632413165974,-83.30813224042157
356,37_99_58,35.30628824761505,-83.31597734732686
357,37_99_58,35.31022932609095,-83.31906962871922
358,37_99_58,35.308864027401015,-83.31405343678476
359,37_99_58,35.312080766442556,-83.30935057012168
360,37_113_36,35.06793870760281,-83.25664997381999
361,37_113_36,35.05742711878801,-83.25951733900823
362,37_113_36,35.0668133939133,-83.25252062450708
363,37_113_36,35.05970523625579,-83.25668194497908
364,37_113_36,35.06142840842105,-83.25744644301169
365,37_113_36,35.062195567898435,-83.25374945484384
366,37_113_36,35.06302086160013,-83.256657774674
367,37_113_36,35.06309681004876,-83.26045551880082
368,37_113_36,35.05993357188087,-83.25901313568116
369,37_113_36,35.06166003447391,-83.25603082886543
370,37_113_3,35.23774333357581,-83.51252644051253
371,37_113_3,35.230140472669945,-83.50839291420674
372,37_113_3,35.23386364922537,-83.5047823393797
373,37_113_3,35.23822127315936,-83.51203526549388
374,37_113_3,35.236340154954966,-83.51271467732082
375,37_113_3,35.237243964899214,-83.51161418129524
376,37_113_3,35.23782078593589,-83.51208331534183
377,37_113_3,35.24144903569933,-83.50502291223711
378,37_113_3,35.238555185845634,-83.51693812133638
379,37_113_3,35.23464241899328,-83.5122994458355
380,37_173_25,35.62585220113479,-83.35874640267542
381,37_173_25,35.61631732079754,-83.35472309535271
382,37_173_25,35.623465174666634,-83.36154554642076
383,37_173_25,35.624862454100175,-83.35630786520962
384,37_173_25,35.62156482389778,-83.36103837750062
385,37_173_25,35.63011025229663,-83.36066069376928
386,37_173_25,35.623413903741806,-83.35687481512177
387,37_173_25,35.63030142164376,-83.35393057490009
388,37_173_25,35.622587074169275,-83.35725297921383
389,37_173_25,35.61848975573319,-83.36138678455569
390,37_173_48,35.530221983628216,-83.34510700422302
391,37_173_48,35.529350619282575,-83.33895277227751
392,37_173_48,35.53891139431963,-83.34428591032113
393,37_173_48,35.53780914668194,-83.33865881282009
394,37_173_48,35.52829922998186,-83.35040538372115
395,37_173_48,35.53707124865631,-83.35119176836103
396,37_173_48,35.53393986076472,-83.34115365536485
397,37_173_48,35.53285028499528,-83.34289681501022
398,37_173_48,35.53803795283283,-83.3412827245578
399,37_173_48,35.53727813980236,-83.33742285213212
400,37_173_15,35.53306214660188,-83.50927783165797
401,37_173_15,35.53228784555819,-83.51316562056567
402,37_173_15,35.5382889824896,-83.52210655429873
403,37_173_15,35.538298823357515,-83.52209114166135
404,37_173_15,35.535155490641145,-83.521875507293
405,37_173_15,35.529788384915925,-83.5188125374236
406,37_173_15,35.536214189823916,-83.52008246850261
407,37_173_15,35.5409374779996,-83.52288229408731
408,37_173_15,35.53983195911334,-83.52552513614755
409,37_173_15,35.53054676590047,-83.52372349822097
410,37_173_65,35.465110240644194,-83.54685523923759
411,37_173_65,35.46626928552511,-83.5533337568107
412,37_173_65,35.46326808338467,-83.54679600602589
413,37_173_65,35.46139609948385,-83.5444619721692
414,37_173_65,35.46103874512572,-83.55641198091001
415,37_173_65,35.462780313237346,-83.5417115676917
416,37_173_65,35.46084080677848,-83.54884236627909
417,37_173_65,35.45757026800088,-83.54290985728056
418,37_173_65,35.46406152825498,-83.54917283046052
419,37_173_65,35.46928382891373,-83.54738775902678
420,37_89_23,35.444466763875184,-82.64648224665328
421,37_89_23,35.43915701631791,-82.64282074598707
422,37_89_23,35.441488608318075,-82.64180298250204
423,37_89_23,35.445446659340746,-82.64731329594706
424,37_89_23,35.44165218604879,-82.64097061853337
425,37_89_23,35.44389247780661,-82.63469384063526
426,37_89_23,35.439917974416986,-82.64161297367161
427,37_89_23,35.43687955877801,-82.64047109452714
428,37_89_23,35.44462132272615,-82.64964661223168
429,37_89_23,35.44169607204688,-82.63703795285176
430,37_175_48,35.29835896559026,-82.84995988506552
431,37_175_48,35.30625045990216,-82.85137256306089
432,37_175_48,35.3121095806605,-82.8492241000425
433,37_175_48,35.3097689367182,-82.85204303823318
434,37_175_48,35.311886123418056,-82.84988404747008
435,37_175_48,35.30455240381676,-82.85437067202184
436,37_175_48,35.3080552387597,-82.85228508357959
437,37_175_48,35.30955091082946,-82.85138191526613
438,37_175_48,35.305966462827946,-82.85205033994936
439,37_175_48,35.305433955972255,-82.84943493849893
440,37_27_13,35.94685167621084,-81.5445631611464
441,37_27_13,35.94578078289184,-81.54033334568805
442,37_27_13,35.95327497551766,-81.53736566965725
443,37_27_13,35.94635814046495,-81.541509288033
444,37_27_13,35.952220475782255,-81.53643030542602
445,37_27_13,35.945478590026795,-81.5337414980332
446,37_27_13,35.94029931440657,-81.5383852359498
447,37_27_13,35.944736575496464,-81.5509913755037
448,37_27_13,35.952044241305614,-81.5442943453184
449,37_27_13,35.94620782411583,-81.54512726750447
450,37_199_10,36.075426398050716,-82.3511885219226
451,37_199_10,36.06888869704439,-82.34801818460821
452,37_199_10,36.067499959704314,-82.35278203050643
453,37_199_10,36.07424784729247,-82.34737050640148
454,37_199_10,36.07196661566501,-82.34242265263838
455,37_199_10,36.06924269609701,-82.35230177700467
456,37_199_10,36.067212719044655,-82.35002976648842
457,37_199_10,36.068330082182634,-82.35160748881296
458,37_199_10,36.073651658529386,-82.34296631846657
459,37_199_10,36.06778334208653,-82.34474845368706
460,37_113_77,35.29331648493792,-83.4567508384723
461,37_113_77,35.29740651429326,-83.44406161779676
462,37_113_77,35.30304868195572,-83.45000253839851
463,37_113_77,35.29839993073035,-83.44847157335754
464,37_113_77,35.30060956339753,-83.44472624631189
465,37_113_77,35.30229097410791,-83.45238630960887
466,37_113_77,35.29619257194171,-83.45532877259419
467,37_113_77,35.29738557062013,-83.44838609658508
468,37_113_77,35.30072788771093,-83.44903708882315
469,37_113_77,35.29908991077542,-83.45458194485069
470,37_173_75,35.299205985102304,-83.59814253458738
471,37_173_75,35.302471079075765,-83.6054074983489
472,37_173_75,35.29748376135579,-83.60438316279522
473,37_173_75,35.29175223410517,-83.60383665457911
474,37_173_75,35.30029352431563,-83.60408452125445
475,37_173_75,35.296726895465426,-83.6061816036659
476,37_173_75,35.29573784382517,-83.60614130782734
477,37_173_75,35.29893063711934,-83.60487193818962
478,37_173_75,35.29548121001129,-83.6057126796861
479,37_173_75,35.29472072895796,-83.59615088307791
480,37_113_68,35.22968575741893,-83.66318340734661
481,37_113_68,35.23673117002085,-83.66232227296355
482,37_113_68,35.236871849979266,-83.66316729356213
483,37_113_68,35.236224841032275,-83.66913747635215
484,37_113_68,35.232898358836394,-83.66026364295325
485,37_113_68,35.231031124943065,-83.65688198495795
486,37_113_68,35.23344792753095,-83.66468024018539
487,37_113_68,35.2446270235933,-83.66131577996336
488,37_113_68,35.240542605471475,-83.66961385703966
489,37_113_68,35.23948200974487,-83.66261964823045
490,37_113_16,35.05156048446207,-83.5592967758306
491,37_113_16,35.04848534373718,-83.56068285288512
492,37_113_16,35.05261642901771,-83.56113915635366
493,37_113_16,35.04517561506293,-83.5590353283384
494,37_113_16,35.04945773847696,-83.5595954049126
495,37_113_16,35.05888725285003,-83.56106212996265
496,37_113_16,35.04580672461718,-83.55780391342539
497,37_113_16,35.05450989705078,-83.56526878521933
498,37_113_16,35.04887760988323,-83.5533974745991
499,37_113_16,35.052957946294796,-83.55427547590308
500,37_43_22,35.14166325044922,-83.68926317576647
501,37_43_22,35.13882123984598,-83.68471406554846
502,37_43_22,35.139055180681694,-83.68997918593337
503,37_43_22,35.13943114572996,-83.68929486127679
504,37_43_22,35.14153868238895,-83.68051214539905
505,37_43_22,35.14087898531646,-83.6832496962883
506,37_43_22,35.136804269896054,-83.68963195705943
507,37_43_22,35.131982284697465,-83.69008470074547
508,37_43_22,35.13832585552137,-83.69692035641992
509,37_43_22,35.13711820352353,-83.68661032953659
510,37_43_15,35.01559327013764,-83.75331303996232
511,37_43_15,35.0031426836586,-83.76189888566275
512,37_43_15,35.00997061996402,-83.75744955408469
513,37_43_15,35.00948245390117,-83.75671012876364
514,37_43_15,35.01019513673652,-83.75723554456219
515,37_43_15,35.015347693211126,-83.76117921659754
516,37_43_15,35.00573933617085,-83.76335691248217
517,37_43_15,35.01376934331118,-83.76138242203874
518,37_43_15,35.00721174120762,-83.75099626830249
519,37_43_15,35.0125701196003,-83.75084604462748
520,37_173_39,35.527148424330264,-83.67054141471102
521,37_173_39,35.53025267632314,-83.67635134310216
522,37_173_39,35.52771805562109,-83.67946981235532
523,37_173_39,35.52034431548194,-83.67654386534221
524,37_173_39,35.52456158118458,-83.67126879466312
525,37_173_39,35.519586817534055,-83.68079863770342
526,37_173_39,35.52978867259653,-83.68006780138468
527,37_173_39,35.52533858201422,-83.67909400689129
528,37_173_39,35.52707591774159,-83.6789754240555
529,37_173_39,35.52870170491462,-83.67954481440438
530,37_111_40,35.74323997939513,-82.02638403454512
531,37_111_40,35.743039594263664,-82.02559168665162
532,37_111_40,35.74295944802722,-82.02434573021725
533,37_111_40,35.74400188212147,-82.02590545943984
534,37_111_40,35.74439462665493,-82.0244755918753
535,37_111_40,35.74604167577257,-82.02609668368137
536,37_111_40,35.74814124647924,-82.019481959614
537,37_111_40,35.74023605767477,-82.0172090620332
538,37_111_40,35.74890886740898,-82.02109155736738
539,37_111_40,35.736566800593984,-82.02447367205023
540,37_173_64,35.45132032584711,-83.69612764899244
541,37_173_64,35.45121590274449,-83.70964225902976
542,37_173_64,35.457346343085156,-83.70479933428358
543,37_173_64,35.45639548657831,-83.70884272533893
544,37_173_64,35.451687457656554,-83.69748003315776
545,37_173_64,35.45252218713547,-83.70335159479475
546,37_173_64,35.456767079181404,-83.69627042468784
547,37_173_64,35.45418446454018,-83.70638636227375
548,37_173_64,35.444872296066016,-83.70614313870331
549,37_173_64,35.45232328004166,-83.69766052726011
550,37_11_8,36.13904332077174,-82.01205243262751
551,37_11_8,36.136802723841605,-82.01623157997979
552,37_11_8,36.13766491473052,-82.00256251214057
553,37_11_8,36.13632506043141,-82.01528515278646
554,37_11_8,36.14593250453705,-82.01419238366654
555,37_11_8,36.13655335337381,-82.0157758872144
556,37_11_8,36.13667595623396,-82.01273856847722
557,37_11_8,36.13868468828011,-82.01172461690008
558,37_11_8,36.13647204006738,-82.02100515629566
